QUOTE_DATE,EXPIRE_DATE,OPTION_TYPE,DTE,UNDERLYING_LAST,STRIKE,BID,ASK,VOLUME,IV,MID_PRICE,STRIKE_TO_SPOT,MONEYNESS
2023-06-30,2023-12-15,CALL,168.04,4450.23,3975.0,588.0,606.2,1.0,0.20418,597.1,0.8932122609393224,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,3990.0,574.6,592.9,1.0,0.2018,583.75,0.8965828732447537,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4000.0,565.9,580.5,2.0,0.19841,573.2,0.8988299481150414,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4010.0,557.1,571.6,1.0,0.19662,564.35,0.901077022985329,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4020.0,548.3,566.5,1.0,0.19848,557.4,0.9033240978556165,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4025.0,543.9,562.1,2.0,0.19712,553.0,0.9044476352907603,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4030.0,539.6,557.7,2.0,0.19686,548.6500000000001,0.9055711727259041,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4050.0,522.2,535.8,1.0,0.19114,529.0,0.9100653224664793,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4075.0,503.7,512.7,50.0,0.18919,508.20000000000005,0.9156830096421984,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4080.0,496.3,509.4,12.0,0.18713,502.85,0.9168065470773421,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4100.0,479.2,492.0,5.0,0.18453,485.6,0.9213006968179174,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4110.0,470.6,488.4,12.0,0.18633,479.5,0.923547771688205,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4120.0,462.1,479.8,1.0,0.18524,470.95000000000005,0.9257948465584925,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4125.0,460.8,470.6,6.0,0.18341,465.70000000000005,0.9269183839936364,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4130.0,453.7,471.3,18.0,0.18359,462.5,0.9280419214287802,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4140.0,451.4,456.6,1.0,0.1825,454.0,0.9302889962990678,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4150.0,440.0,449.2,3.0,0.18016,444.6,0.9325360711693553,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4160.0,431.7,440.6,1.0,0.17885,436.15,0.934783146039643,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4170.0,420.1,437.5,1.0,0.17815,428.8,0.9370302209099306,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4175.0,422.3,424.9,1.0,0.17681,423.6,0.9381537583450744,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4180.0,411.8,429.1,2.0,0.17768,420.45000000000005,0.9392772957802182,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4190.0,409.8,420.8,1.0,0.1789,415.3,0.9415243706505058,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4200.0,395.3,404.0,3.0,0.17032,399.65,0.9437714455207934,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4210.0,393.3,395.9,2.0,0.17251,394.6,0.946018520391081,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4225.0,381.3,383.7,3.0,0.17005,382.5,0.9493891326965124,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4250.0,361.0,363.5,52.0,0.1672,362.25,0.9550068198722315,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4270.0,344.8,355.4,1.0,0.1685,350.1,0.9595009696128066,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4275.0,334.9,351.4,2.0,0.16493,343.15,0.9606245070479504,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4280.0,330.9,347.4,1.0,0.16477,339.15,0.9617480444830943,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4290.0,323.1,339.4,2.0,0.16264,331.25,0.9639951193533818,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4300.0,315.3,331.5,94.0,0.16157,323.4,0.9662421942236694,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4310.0,307.5,323.7,1.0,0.1603,315.6,0.968489269093957,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4320.0,299.8,315.9,1.0,0.15885,307.85,0.9707363439642447,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4325.0,296.0,312.0,2.0,0.15836,304.0,0.9718598813993884,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4330.0,292.2,308.1,2.0,0.15788,300.15,0.9729834188345322,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4340.0,284.6,300.4,1.0,0.15621,292.5,0.9752304937048198,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4350.0,277.1,292.8,49.0,0.15481,284.95000000000005,0.9774775685751075,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4370.0,262.2,277.7,3.0,0.15314,269.95,0.9819717183156826,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4375.0,258.6,273.9,1.0,0.15186,266.25,0.9830952557508265,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4380.0,254.9,270.2,2.0,0.15159,262.55,0.9842187931859703,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4390.0,251.5,257.5,9.0,0.14984,254.5,0.9864658680562579,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4400.0,240.4,255.4,238.0,0.14875,247.9,0.9887129429265454,ITM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4420.0,226.2,241.0,2.0,0.14616,233.6,0.9932070926671207,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4425.0,222.7,236.7,1.0,0.14508,229.7,0.9943306301022645,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4430.0,219.2,233.2,1.0,0.1449,226.2,0.9954541675374082,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4440.0,212.3,226.3,4.0,0.14405,219.3,0.9977012424076959,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4450.0,205.5,219.4,975.0,0.1425,212.45,0.9999483172779835,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4460.0,203.9,205.9,5.0,0.14107,204.9,1.0021953921482711,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4470.0,197.2,199.5,4.0,0.13921,198.35,1.0044424670185588,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4475.0,188.9,202.6,135.0,0.13984,195.75,1.0055660044537025,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4480.0,185.6,199.3,1.0,0.13956,192.45,1.0066895418888462,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4490.0,184.1,186.3,1.0,0.13765,185.2,1.0089366167591338,ATM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4500.0,176.3,181.3,481.0,0.13611,178.8,1.0111836916294215,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4510.0,170.0,175.0,1.0,0.13468,172.5,1.013430766499709,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4520.0,165.1,166.8,1.0,0.13409,165.95,1.0156778413699967,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4525.0,157.4,170.1,1323.0,0.13374,163.75,1.0168013788051404,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4530.0,157.7,162.5,2.0,0.13257,160.1,1.0179249162402844,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4540.0,148.5,154.7,2.0,0.12966,151.6,1.020171991110572,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4550.0,147.1,148.9,162.0,0.13009,148.0,1.0224190659808594,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4560.0,140.0,144.6,1.0,0.12938,142.3,1.024666140851147,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4570.0,134.4,138.9,66.0,0.12825,136.65,1.0269132157214347,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4575.0,130.8,140.2,5.0,0.12879,135.5,1.0280367531565786,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4580.0,128.8,133.3,2.0,0.12694,131.05,1.0291602905917223,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4590.0,123.4,127.9,2.0,0.12626,125.65,1.03140736546201,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4600.0,117.5,121.2,654.0,0.1241,119.35,1.0336544403322976,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4610.0,113.1,117.4,2.0,0.12391,115.25,1.0359015152025852,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4620.0,108.1,112.3,1.0,0.12296,110.19999999999999,1.0381485900728726,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4625.0,105.1,112.1,8.0,0.12354,108.6,1.0392721275080166,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4630.0,103.2,107.4,3.0,0.12245,105.30000000000001,1.0403956649431603,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4640.0,98.6,102.6,7.0,0.12105,100.6,1.042642739813448,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4650.0,94.0,97.9,92.0,0.12058,95.95,1.0448898146837355,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4660.0,90.7,91.9,1.0,0.11945,91.30000000000001,1.0471368895540232,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4670.0,86.4,87.6,4.0,0.11888,87.0,1.0493839644243108,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4675.0,84.3,85.5,457.0,0.11813,84.9,1.0505075018594545,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4680.0,82.2,83.4,1.0,0.11791,82.80000000000001,1.0516310392945984,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4690.0,78.2,79.4,2.0,0.11713,78.80000000000001,1.0538781141648859,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4700.0,74.3,75.5,124.0,0.11602,74.9,1.0561251890351735,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4720.0,65.4,69.4,23.0,0.11519,67.4,1.0606193387757488,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4725.0,65.3,66.4,12.0,0.1144,65.85,1.0617428762108925,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4730.0,63.6,64.6,1.0,0.11463,64.1,1.0628664136460364,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4750.0,57.1,61.4,231.0,0.1144,59.25,1.0673605633866117,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4775.0,49.9,50.7,6.0,0.11182,50.3,1.0729782505623306,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4800.0,43.4,46.7,911.0,0.11192,45.05,1.0785959377380496,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4825.0,37.6,38.5,148.0,0.10967,38.05,1.0842136249137686,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4850.0,32.5,33.6,6.0,0.10861,33.05,1.0898313120894876,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4875.0,26.9,28.7,129.0,0.10719,27.799999999999997,1.0954489992652066,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4900.0,23.5,26.2,115.0,0.10836,24.85,1.1010666864409255,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4925.0,19.7,21.3,410.0,0.10601,20.5,1.1066843736166447,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4950.0,17.8,18.5,223.0,0.10629,18.15,1.1123020607923637,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,4975.0,15.3,15.8,42.0,0.10606,15.55,1.1179197479680827,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5000.0,13.1,13.5,1163.0,0.10595,13.3,1.1235374351438017,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5025.0,11.1,11.6,7.0,0.10635,11.35,1.1291551223195206,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5050.0,9.5,9.9,61.0,0.10581,9.7,1.1347728094952396,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5075.0,8.1,8.5,376.0,0.10604,8.3,1.1403904966709586,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5100.0,6.9,7.3,69.0,0.10574,7.1,1.1460081838466778,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5125.0,5.9,6.3,1.0,0.10637,6.1,1.1516258710223968,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5150.0,5.1,5.4,234.0,0.10602,5.25,1.1572435581981158,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5200.0,3.7,4.0,3.0,0.10714,3.85,1.1684789325495537,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5250.0,2.8,3.0,2.0,0.10826,2.9,1.1797143069009917,OTM
2023-06-30,2023-12-15,CALL,168.04,4450.23,5300.0,2.1,2.3,750.0,0.10895,2.2,1.1909496812524298,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3700.0,0.05,0.1,917.0,0.59189,0.07500000000000001,0.8314177020064132,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3750.0,0.05,0.1,387.0,0.55124,0.07500000000000001,0.8426530763578512,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3800.0,0.05,0.1,2566.0,0.51189,0.07500000000000001,0.8538884507092893,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3825.0,0.05,0.1,273.0,0.49225,0.07500000000000001,0.8595061378850083,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3850.0,0.05,0.1,799.0,0.47227,0.07500000000000001,0.8651238250607273,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3870.0,0.05,0.1,12.0,0.45671,0.07500000000000001,0.8696179748013025,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3875.0,0.05,0.1,254.0,0.45284,0.07500000000000001,0.8707415122364462,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3880.0,0.05,0.1,50.0,0.44828,0.07500000000000001,0.8718650496715901,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3890.0,0.05,0.1,115.0,0.44048,0.07500000000000001,0.8741121245418777,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3900.0,0.05,0.1,2415.0,0.43305,0.07500000000000001,0.8763591994121653,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3910.0,0.05,0.1,13.0,0.42557,0.07500000000000001,0.8786062742824529,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3920.0,0.05,0.1,7.0,0.4174,0.07500000000000001,0.8808533491527405,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3925.0,0.05,0.1,2.0,0.41292,0.07500000000000001,0.8819768865878843,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3930.0,0.05,0.1,2.0,0.40955,0.07500000000000001,0.8831004240230281,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3940.0,0.05,0.1,224.0,0.40123,0.07500000000000001,0.8853474988933158,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3950.0,0.05,0.1,49.0,0.39443,0.07500000000000001,0.8875945737636033,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3955.0,0.05,0.1,44.0,0.38993,0.07500000000000001,0.8887181111987471,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3960.0,0.05,0.1,96.0,0.38588,0.07500000000000001,0.8898416486338909,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3965.0,0.05,0.15,28.0,0.39243,0.1,0.8909651860690347,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3970.0,0.05,0.15,5.0,0.38817,0.1,0.8920887235041786,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3975.0,0.05,0.1,308.0,0.37418,0.07500000000000001,0.8932122609393224,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3980.0,0.05,0.15,17.0,0.38004,0.1,0.8943357983744661,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3985.0,0.05,0.15,10.0,0.37632,0.1,0.8954593358096099,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3990.0,0.05,0.15,1.0,0.37222,0.1,0.8965828732447537,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,3995.0,0.05,0.15,15.0,0.36904,0.1,0.8977064106798975,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4000.0,0.05,0.15,135.0,0.36465,0.1,0.8988299481150414,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4005.0,0.05,0.15,1.0,0.36113,0.1,0.8999534855501852,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4010.0,0.05,0.15,10.0,0.3566,0.1,0.901077022985329,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4015.0,0.05,0.15,32.0,0.35243,0.1,0.9022005604204727,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4020.0,0.05,0.15,32.0,0.34904,0.1,0.9033240978556165,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4025.0,0.1,0.15,16.0,0.35241,0.125,0.9044476352907603,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4030.0,0.05,0.15,12.0,0.34104,0.1,0.9055711727259041,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4035.0,0.1,0.15,199.0,0.34426,0.125,0.906694710161048,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4040.0,0.1,0.15,6.0,0.34045,0.125,0.9078182475961918,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4045.0,0.1,0.15,10.0,0.33625,0.125,0.9089417850313356,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4050.0,0.1,0.15,345.0,0.332,0.125,0.9100653224664793,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4055.0,0.1,0.15,11.0,0.32791,0.125,0.9111888599016231,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4060.0,0.1,0.15,260.0,0.32442,0.125,0.912312397336767,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4065.0,0.1,0.15,97.0,0.32065,0.125,0.9134359347719108,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4070.0,0.1,0.15,4.0,0.31659,0.125,0.9145594722070546,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4075.0,0.1,0.15,201.0,0.3126,0.125,0.9156830096421984,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4080.0,0.1,0.15,1.0,0.30772,0.125,0.9168065470773421,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4085.0,0.1,0.15,132.0,0.3037,0.125,0.9179300845124859,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4090.0,0.1,0.15,119.0,0.29984,0.125,0.9190536219476297,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4095.0,0.1,0.15,356.0,0.29581,0.125,0.9201771593827736,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4100.0,0.1,0.15,3412.0,0.29253,0.125,0.9213006968179174,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4105.0,0.1,0.15,101.0,0.28782,0.125,0.9224242342530612,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4110.0,0.1,0.15,97.0,0.28423,0.125,0.923547771688205,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4115.0,0.1,0.15,574.0,0.28018,0.125,0.9246713091233487,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4120.0,0.1,0.15,188.0,0.27568,0.125,0.9257948465584925,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4125.0,0.1,0.15,159.0,0.27246,0.125,0.9269183839936364,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4130.0,0.1,0.15,22.0,0.26784,0.125,0.9280419214287802,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4135.0,0.1,0.15,10.0,0.26453,0.125,0.929165458863924,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4140.0,0.1,0.15,24.0,0.25962,0.125,0.9302889962990678,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4145.0,0.1,0.2,20.0,0.26062,0.15000000000000002,0.9314125337342116,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4150.0,0.15,0.2,22.0,0.26111,0.175,0.9325360711693553,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4155.0,0.1,0.2,88.0,0.25309,0.15000000000000002,0.9336596086044991,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4160.0,0.1,0.2,2.0,0.24908,0.15000000000000002,0.934783146039643,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4165.0,0.1,0.2,1.0,0.24424,0.15000000000000002,0.9359066834747868,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4170.0,0.15,0.2,150.0,0.24501,0.175,0.9370302209099306,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4175.0,0.1,0.2,2.0,0.23634,0.15000000000000002,0.9381537583450744,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4180.0,0.1,0.2,71.0,0.23231,0.15000000000000002,0.9392772957802182,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4185.0,0.1,0.2,48.0,0.22853,0.15000000000000002,0.9404008332153619,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4190.0,0.1,0.2,150.0,0.22422,0.15000000000000002,0.9415243706505058,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4195.0,0.1,0.2,1.0,0.21972,0.15000000000000002,0.9426479080856496,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4200.0,0.15,0.2,1487.0,0.22004,0.175,0.9437714455207934,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4205.0,0.1,0.2,12.0,0.21236,0.15000000000000002,0.9448949829559372,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4210.0,0.1,0.2,22.0,0.20799,0.15000000000000002,0.946018520391081,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4215.0,0.1,0.2,19.0,0.20414,0.15000000000000002,0.9471420578262248,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4220.0,0.1,0.2,160.0,0.19963,0.15000000000000002,0.9482655952613686,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4225.0,0.15,0.2,7.0,0.19855,0.175,0.9493891326965124,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4230.0,0.15,0.2,27.0,0.19443,0.175,0.9505126701316562,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4235.0,0.15,0.2,41.0,0.19094,0.175,0.9516362075668,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4240.0,0.15,0.2,59.0,0.18613,0.175,0.9527597450019438,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4245.0,0.15,0.25,35.0,0.18491,0.2,0.9538832824370876,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4250.0,0.15,0.25,2784.0,0.18063,0.2,0.9550068198722315,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4255.0,0.15,0.25,253.0,0.17621,0.2,0.9561303573073752,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4260.0,0.15,0.25,285.0,0.173,0.2,0.957253894742519,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4265.0,0.2,0.25,161.0,0.17077,0.225,0.9583774321776628,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4270.0,0.2,0.25,42.0,0.16657,0.225,0.9595009696128066,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4275.0,0.2,0.25,98.0,0.16244,0.225,0.9606245070479504,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4280.0,0.2,0.25,272.0,0.15772,0.225,0.9617480444830943,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4285.0,0.2,0.25,50.0,0.1529,0.225,0.9628715819182381,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4290.0,0.2,0.25,199.0,0.14919,0.225,0.9639951193533818,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4295.0,0.2,0.25,116.0,0.14431,0.225,0.9651186567885256,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4300.0,0.2,0.3,452.0,0.14209,0.25,0.9662421942236694,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4305.0,0.25,0.3,190.0,0.13952,0.275,0.9673657316588132,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4310.0,0.25,0.3,268.0,0.13564,0.275,0.968489269093957,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4315.0,0.25,0.3,137.0,0.13089,0.275,0.9696128065291009,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4320.0,0.25,0.3,576.0,0.12654,0.275,0.9707363439642447,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4325.0,0.25,0.3,2747.0,0.1217,0.275,0.9718598813993884,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4330.0,0.25,0.35,290.0,0.11811,0.3,0.9729834188345322,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4335.0,0.25,0.35,429.0,0.11449,0.3,0.974106956269676,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4340.0,0.3,0.35,1974.0,0.11074,0.32499999999999996,0.9752304937048198,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4345.0,0.3,0.35,410.0,0.10614,0.32499999999999996,0.9763540311399637,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4350.0,0.3,0.35,2046.0,0.10113,0.32499999999999996,0.9774775685751075,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4355.0,0.3,0.4,241.0,0.09808,0.35,0.9786011060102513,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4360.0,0.3,0.4,701.0,0.09343,0.35,0.979724643445395,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4365.0,0.35,0.4,793.0,0.08893,0.375,0.9808481808805388,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4370.0,0.35,0.45,1112.0,0.08472,0.4,0.9819717183156826,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4375.0,0.35,0.45,2127.0,0.07985,0.4,0.9830952557508265,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4380.0,0.4,0.45,3195.0,0.07617,0.42500000000000004,0.9842187931859703,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4385.0,0.4,0.5,643.0,0.07163,0.45,0.9853423306211141,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4390.0,0.45,0.55,2553.0,0.06746,0.5,0.9864658680562579,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4395.0,0.5,0.6,531.0,0.06368,0.55,0.9875894054914016,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4400.0,0.6,0.7,3164.0,0.06059,0.6499999999999999,0.9887129429265454,OTM
2023-06-30,2023-07-03,PUT,3.0,4450.23,4405.0,0.7,0.75,1843.0,0.05634,0.725,0.9898364803616893,OTM
